experiment_id,result_group,model,dataset,seed,summary_path,checkpoint_path,config_path,predictions_path,n,cer,wer,exact,pred_len_mean,blank_logit_penalty,checkpoint_epoch,checkpoint_val_cer,grouped_domains,included_in_thesis,notes,cyrillic_handwriting_cer,cyrillic_handwriting_wer,cyrillic_handwriting_exact,hkr_words_cer,hkr_words_wer,hkr_words_exact,school_notebooks_clean_cer,school_notebooks_clean_wer,school_notebooks_clean_exact
penalty_m0p4,primary,penalty_m0p4,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p4/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p4/predictions.jsonl,7232,0.08085436907536696,0.3268436578171092,0.6645464601769911,7.409430309734513,-0.4,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_m0p5,primary,penalty_m0p5,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p5/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p5/predictions.jsonl,7232,0.08088004015330574,0.3272584808259588,0.6644081858407079,7.413025442477876,-0.5,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_m0p6,primary,penalty_m0p6,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p6/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p6/predictions.jsonl,7232,0.0809372658955995,0.32767330383480836,0.6641316371681416,7.4171736725663715,-0.6,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_m0p7,primary,penalty_m0p7,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p7/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p7/predictions.jsonl,7232,0.08106554623129136,0.3283646755162242,0.6635785398230089,7.421045353982301,-0.7,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_m0p8,primary,penalty_m0p8,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p8/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p8/predictions.jsonl,7232,0.08116950389021306,0.32877949852507377,0.6635785398230089,7.426438053097345,-0.8,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_m0p9,primary,penalty_m0p9,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p9/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m0p9/predictions.jsonl,7232,0.08109392435666893,0.32843381268436583,0.6638550884955752,7.430862831858407,-0.9,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_m1p0,primary,penalty_m1p0,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m1p0/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m1p0/predictions.jsonl,7232,0.08126725319142085,0.3288486356932154,0.6637168141592921,7.433766592920354,-1.0,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_m1p1,primary,penalty_m1p1,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m1p1/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m1p1/predictions.jsonl,7232,0.08122743224088144,0.3287103613569322,0.6642699115044248,7.436670353982301,-1.1,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_m1p2,primary,penalty_m1p2,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m1p2/summary.json,,,outputs/htr_baseline_v1/sweep_full_cyrillic_v1_val/penalty_m1p2/predictions.jsonl,7232,0.08124389347139131,0.3286412241887906,0.6645464601769911,7.44054203539823,-1.2,63,0.0810908965262766,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
penalty_0p0,primary,penalty_0p0,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_0p0/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_0p0/predictions.jsonl,6494,0.1308065914224502,0.46403859973309236,0.4307052663997536,10.102864182322143,0.0,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p1,primary,penalty_m0p1,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p1/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p1/predictions.jsonl,6494,0.1303830527499408,0.46305050816138515,0.43209116107175854,10.11487526947952,-0.1,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p2,primary,penalty_m0p2,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p2/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p2/predictions.jsonl,6494,0.1300019530023206,0.46199825479930745,0.43332306744687404,10.127502309824454,-0.2,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p3,primary,penalty_m0p3,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p3/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p3/predictions.jsonl,6494,0.12974567183866345,0.46117698388256373,0.43455497382198954,10.138435478903604,-0.3,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p4,primary,penalty_m0p4,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p4/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p4/predictions.jsonl,6494,0.1299631816779509,0.46117698388256384,0.43455497382198954,10.147828765013859,-0.4,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p5,primary,penalty_m0p5,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p5/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p5/predictions.jsonl,6494,0.12988927847106516,0.4603813776819683,0.43578688019710504,10.157068062827225,-0.5,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p6,primary,penalty_m0p6,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p6/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p6/predictions.jsonl,6494,0.12972846062786178,0.46002207165589293,0.4360948567908839,10.164767477671697,-0.6,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p7,primary,penalty_m0p7,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p7/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p7/predictions.jsonl,6494,0.12981126744745394,0.4601118981624117,0.43624884508777334,10.173236834000615,-0.7,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p8,primary,penalty_m0p8,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p8/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p8/predictions.jsonl,6494,0.1297482426621742,0.4595857714813729,0.43671080997844164,10.182168155220204,-0.8,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m0p9,primary,penalty_m0p9,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p9/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m0p9/predictions.jsonl,6494,0.1298486984262289,0.4599964069397448,0.4360948567908839,10.189405605174008,-0.9,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m1p0,primary,penalty_m1p0,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m1p0/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m1p0/predictions.jsonl,6494,0.1299356362633977,0.46025305410122713,0.43594086849399444,10.200030797659378,-1.0,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m1p1,primary,penalty_m1p1,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m1p1/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m1p1/predictions.jsonl,6494,0.1299011697308074,0.4597269274201883,0.4368647982753311,10.210194025254081,-1.1,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_m1p2,primary,penalty_m1p2,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m1p2/summary.json,,,outputs/htr_baseline_v1/sweep_full_hkr_words_v1_val/penalty_m1p2/predictions.jsonl,6494,0.1298318712862881,0.45967559798789165,0.4373267631659994,10.219587311364336,-1.2,72,0.13101144310783036,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
penalty_0p0,primary,penalty_0p0,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_0p0/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_0p0/predictions.jsonl,1180,0.06743711963134838,0.22867654328334774,0.24915254237288137,42.6228813559322,0.0,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p1,primary,penalty_m0p1,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p1/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p1/predictions.jsonl,1180,0.06728722531575784,0.22819359638090939,0.25084745762711863,42.64576271186441,-0.1,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p2,primary,penalty_m0p2,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p2/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p2/predictions.jsonl,1180,0.06729781775196937,0.22831627854808306,0.25084745762711863,42.66101694915254,-0.2,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p3,primary,penalty_m0p3,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p3/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p3/predictions.jsonl,1180,0.06714841436328185,0.22775810555346937,0.25,42.6771186440678,-0.3,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p4,primary,penalty_m0p4,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p4/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p4/predictions.jsonl,1180,0.06710712658832516,0.22786754413748417,0.24915254237288137,42.69491525423729,-0.4,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p5,primary,penalty_m0p5,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p5/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p5/predictions.jsonl,1180,0.06700994512899658,0.22772088053743073,0.25084745762711863,42.7135593220339,-0.5,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p6,primary,penalty_m0p6,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p6/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p6/predictions.jsonl,1180,0.0670193234772601,0.22781846656722018,0.25169491525423726,42.7364406779661,-0.6,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p7,primary,penalty_m0p7,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p7/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p7/predictions.jsonl,1180,0.06718697858073278,0.2282697196455919,0.25254237288135595,42.751694915254234,-0.7,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p8,primary,penalty_m0p8,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p8/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p8/predictions.jsonl,1180,0.06728538043186631,0.22842579003471317,0.25169491525423726,42.76779661016949,-0.8,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m0p9,primary,penalty_m0p9,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p9/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m0p9/predictions.jsonl,1180,0.06734763793471248,0.2288107934493775,0.25254237288135595,42.77881355932203,-0.9,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m1p0,primary,penalty_m1p0,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m1p0/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m1p0/predictions.jsonl,1180,0.06730296425718356,0.2291098399772376,0.25169491525423726,42.79322033898305,-1.0,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m1p1,primary,penalty_m1p1,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m1p1/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m1p1/predictions.jsonl,1180,0.06742466022271557,0.2292578087692742,0.25084745762711863,42.811016949152545,-1.1,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_m1p2,primary,penalty_m1p2,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m1p2/summary.json,,,outputs/htr_baseline_v1/sweep_full_iam_v1_val/penalty_m1p2/predictions.jsonl,1180,0.06736937199286494,0.229629494522316,0.25,42.83050847457627,-1.2,76,0.06699550696201605,iam|line|None,needs_decision,,,,,,,,,,
penalty_0p0,primary,penalty_0p0,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_0p0/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_0p0/predictions.jsonl,24214,0.04933753249856712,0.19495608601084774,0.8088709011315768,5.9127364334682415,0.0,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p1,primary,penalty_m0p1,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p1/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p1/predictions.jsonl,24214,0.04921719600567753,0.1946669970540459,0.8093251837779797,5.915090443545057,-0.1,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p2,primary,penalty_m0p2,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p2/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p2/predictions.jsonl,24214,0.04924816684279359,0.1947495938988464,0.8094077806227802,5.9176096473114725,-0.2,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p3,primary,penalty_m0p3,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p3/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p3/predictions.jsonl,24214,0.04931540788529689,0.194997384433248,0.8094077806227802,5.919591971586685,-0.3,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p4,primary,penalty_m0p4,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p4/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p4/predictions.jsonl,24214,0.04931075212880337,0.19507998127804851,0.8094077806227802,5.921739489551499,-0.4,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p5,primary,penalty_m0p5,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p5/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p5/predictions.jsonl,24214,0.049435623893994154,0.19582335288125327,0.8088709011315768,5.9245890806971175,-0.5,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p6,primary,penalty_m0p6,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p6/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p6/predictions.jsonl,24214,0.04937234732126024,0.19578205445885302,0.8091186916659784,5.926984389196333,-0.6,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p7,primary,penalty_m0p7,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p7/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p7/predictions.jsonl,24214,0.049280754351580254,0.19590594972605382,0.8091186916659784,5.929379697695548,-0.7,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p8,primary,penalty_m0p8,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p8/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p8/predictions.jsonl,24214,0.049457667711982504,0.19631893395005645,0.8088296027091765,5.931733707772363,-0.8,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p9,primary,penalty_m0p9,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p9/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m0p9/predictions.jsonl,24214,0.04947828414665692,0.19640153079485698,0.8089534979763773,5.934005121004378,-0.9,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p0,primary,penalty_m1p0,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m1p0/summary.json,,,outputs/htr_baseline_v1/sweep_full_school_notebooks_v1_val/penalty_m1p0/predictions.jsonl,24214,0.04960405289027073,0.19689711186366016,0.8087883042867763,5.937226397951599,-1.0,47,0.04932361069038134,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
